id;title;;;
2127106;Жирков пропустил тренировку перед матчем с Финляндией;;;
2127105;В России умер космонавт Владимир Шаталов;;;
2127104;"Победители реалити-шоу от партии ""Новые люди"" потратят призовые на покупку квартир малоимущим";;;
2127103;В Кирове ребенок упал в яму с кипятком;;;
2127102;Разоряют США: Американцы пожаловались на Ту-95;;;
2127101;Самые популярные новости MagadanMedia 15 июня;;;
2127100;Суд в Москве приговорил к пяти годам колонии экс-сотрудницу МИД РФ Агальцову за хищение 1 млн долл.;;;
2127099;Россия приостановит на два дня поставку нефти в Словакию по «Дружбе»;;;
2127098;Курс доллара: что ждет рубль после саммита в Женеве;;;
2127097;Как в Новосибирске идет следствие по делу о взрыве и пожаре на заправке;;;
2127096;Космонавт Владимир Шаталов скончался на 94-м году жизни;;;
2127095;Глава Ryanair рассказал, что вынудило пилота посадить самолет компании в Минске;;;
2127094;Эриксен впервые обратился к болельщикам с инцидента на Евро-2020;;;
2127093;Телефоном доверия в Подмосковье с января воспользовались почти 20 тысяч человек;;;
2127092;Москвичей предупредили о наступлении летнего зноя;;;
2127091;В Подмосковье на месяц запретили массовые мероприятия;;;
2127090;В МВД РФ объяснили, почему убрали Тихановскую из списка разыскиваемых лиц;;;
2127089;"Бывшая жена Ильича нашла ему замену, появившись на премии со скандальной звездой шоу ""Танцы""";;;
2127088;В Подмосковье отменили все массовые мероприятия до 15 июля;;;
2127087;"Умер космонавт Шаталов, впервые осуществивший ручное сближение и стыковку с ""Союзом-5""";;;
2127086;"""Сплошные алогизмы"": В Крыму оценили решение Украины обложить жителей полуострова налогами";;;
2127085;Госдума отменила обязательный техосмотр для оформления полиса ОСАГО;;;
2127084;Челябинский губернатор предложил давать выходной после вакцинации от ковида;;;
2127083;Крымские блогеры показали улицы Ялты, утопающие в потоке туристов;;;
2127082;"""Непозволительно вести себя так"": Боксёрша Семёнова вызвала на бой Губерниева после перепалки с Бузовой";;;
2127081;СМИ узнали о продолжительности встречи Путина и Байдена в Женеве;;;
2127080;Олимпийская чемпионка Резцова назвала Бузову чудовищем;;;
2127079;Датский теннисист заплатит штраф за гомофобное высказывание;;;
2127078;Синоптики прогнозируют осадки в Петербурге 15 июня;;;
2127077;Госдума отменила обязательный техосмотр для получения ОСАГО;;;
2127076;Уголовное дело возбудили по факту смерти крановщицы при пожаре в Кузбассе;;;
2127075;В Приморье пройдут российско-лаосские военные учения;;;
2127074;В Подмосковье на месяц ввели запрет на проведение массовых мероприятий;;;
2127073;Названы арбитры матча Украина — Северная Македония;;;
2127072;В Челябинске установлена четвёртая степень пожароопасности;;;
2127071;«Золотые голы» и чужие ожидания: тест RT о чемпионатах Европы по футболу;;;
2127070;В Югре усилили меры безопасности на фоне ситуации с коронавирусом;;;
2127069;Мишустин прокомментировал ситуацию с коронавирусом в России;;;
2127068;Губерниев прокомментировал конфликт с Бузовой в эфире «Матч ТВ»;;;
2127067;Стрелявший в российских туристов в Абхазии мужчина задержан;;;
2127066;Собянин заявил о взрывном росте диагностики COVID-19 в Москве;;;
2127065;Зеленский о решении саммита НАТО: «Украина достойна большего»;;;
2127064;Китай передал Ливану 100 единиц транспортных средств;;;
2127063;«Транснефть» остановила прокачку нефти по «Дружбе» в сторону Словакии;;;
2127062;Micron укрепляет сотрудничество с Японией в разработке DRAM;;;
2127061;Чтобы сделать в Minecraft реалистичные реки, понадобился инженер;;;
2127060;Мусульман Казахстана призвали воздержаться от незаконного хаджа;;;
2127059;Правые и «зеленые» теряют поддержку граждан Германии перед выборами — опрос;;;
2127058;Лидер Южной Кореи объяснил отсутствие графика своего визита на Игры в Токио;;;
2127057;Китайский автопроизводитель BYD и Xiaomi заявили о создании электромобиля;;;
2127056;Неопознанные военные самолеты нанесли удар по базе КСИР в Сирии;;;
2127055;Во Франции суд оштрафовал IKEA за незаконный сбор личных данных;;;
2127054;Премьер-министр Сербии считает переговоры с Приштиной бесперспективными;;;
2127053;Южный Урал получит финансирование за ускорение вакцинации от COVID-19;;;
2127052;Неповторимый оригинал: Житель Чечни засудит Джеймса Кэмерона за плагиат;;;
2127051;Серж Саргсян рассказал, зачем Никол Пашинян схватил молоток;;;
2127050;Президент Болгарии назвал главный фактор безопасности стран НАТО;;;
2127049;Причиной пожара в Негеве мог стать запуск воздушного шара из Газы;;;
2127048;Стало известно, о чем будут говорить Путин и Байден;;;
2127047;Продажи легковых автомобилей в России выросли на 105%;;;
2127046;Зеленский заявил, что не собирается распускать Раду;;;
2127045;Умер дважды Герой Советского Союза, космонавт Владимир Шаталов;;;
2127044;Финляндия не организовала санитарный контроль за гастарбайтерами из Украины;;;
2127043;СМИ: Байден и Эрдоган обменялись любезностями перед саммитом;;;
2127042;Байдену трудно проводить совместные пресс-конференции — Соловьев;;;
2127041;Саммит НАТО в 2023 году пройдет в Литве;;;
2127040;Правительство анонсировало переход на цифровой полис ОМС;;;
2127039;Главный архитектор Москвы сообщил, за что ему стыдно в столице;;;
2127038;Экспорт высокотехнологичных продуктов из Кореи вырос на 27%;;;
2127037;Названа предполагаемая длительность переговоров Путина и Байдена;;;
2127036;"Сбитая электросамокатом актриса из ""Исчезнувшей"" умерла в больнице";;;
2127035;Житель Абхазии нанёс девять огнестрельных ранений туристам из России;;;
2127034;Госдума одобрила получение ОСАГО без техосмотра;;;
2127033;В Android-версии Apple Music появился «суперзвук»;;;
2127032;В Госдуме назвали «ничтожной» идею Украины обложить Крым налогами;;;
2127031;В России браться и сестры смогут учиться в одной школе;;;
2127030;Швейцария ограничила воздушное пространство перед саммитом Россия – США;;;
2127029;Госдума ратифицировала соглашение СНГ о борьбе с киберпреступностью;;;
2127028;Глава МИД Украины отреагировал на принятую в ходе саммита НАТО декларацию;;;
2127027;Премьер-министр Михаил Мишустин прибыл с рабочей поездкой на Ставрополье;;;
2127026;Украина будет в НАТО, если не сделать её неподъёмным грузом для Запада;;;
2127025;Госдума ратифицировала соглашение о совместной системе связи ВС стран СНГ;;;
2127024;Депутат Заксобрания Петербурга спросил главу Минздрава о ревакцинации;;;
2127023;"""Антисоциальное средство сообщения"": как решалась судьба московского метро";;;
2127022;В Башкирии жена закрыла в квартире любителя выпить, а тот попытался вылезть через окно;;;
2127021;«Нагрузка на врачей снова возросла»: COVID-19 нашли еще почти у 70 приморцев ;;;
2127020;Госдума дает Генпрокуратуре новые полномочия;;;
2127019;Обеспеченный мужчина о своей дорогой и бесполезной покупке;;;
2127018;Встреча премьер-министров стран ШОС пройдет в ноябре;;;
2127017;Австрийский солдат получил срок за неудачную татуировку;;;
2127016;Губерниев позвал Бузову на прямой эфир;;;
2127015;«Саммит НАТО окончился для Киева тем, чем и должен был окончиться, — ничем»;;;
2127014;Матыцин считает, что система борьбы с допингом в России одна из самых эффективных в мире;;;
2127013;«Россия на самом деле спасла Армению и армян». Голос Азербайджана;;;
2127012;В Госдуме назвали клоунадой эфир Губерниева с Бузовой;;;
2127011;«Россия — наша надежда!» Китайцы обрадовались ответам Путина журналисту NBC;;;
2127010;Карацев прокомментировал первую победу в матче ATP-тура на траве;;;
2127009;«Левые» поставили правительству Швеции 48-часовой ультиматум;;;
2127008;CAS зарегистрировал иски олимпийских чемпионов Сильнова и Антюх к World Athletics;;;
2127007;Связь военных учений ТОФ с инцидентом у берегов Хоккайдо — надуманная;;;
2127006;Саутгейт рассказал о реакции Чилуэлла и Санчо на непопадание в заявку на матч с Хорватией;;;
2127005;Обращение лидера украинской оппозиции в ЕСПЧ: подробности;;;
2127004;Месть Тутберидзе: почему украинская чемпионка унижает Загитову;;;
2127003;Кировские врачи спасли мужчину в предынсультном состоянии;;;
2127002;Семшов считает, что сборная России имеет хорошие шансы на выход в плей-офф Евро;;;
2127001;В Москве выявлено почти семь тысяч новых случаев коронавируса;;;
2127000;В «Спартаке» отреагировали на информацию об интересе французского «Ренна» к Жиго;;;
2126999;Бывший форвард «Каролины» и «Флориды» Валльмарк стал игроком ЦСКА;;;
2126998;«Манчестер Сити» предложит Стерлингу новый контракт после Евро-2020;;;
2126997;Татьяна Тарасова — о матче Россия — Финляндия: «Нужно собраться и играть на разрыв аорты!»;;;
2126996;Губерниев отреагировал на вызов на бой с боксершой Семеновой;;;
2126995;Жирков пропустил тренировку сборной России перед матчем с Финляндией;;;
2126994;Дочь Сергея Шойгу перестала скрывать беременность и пол малыша;;;
2126993;Российский рынок авто с пробегом в мае вырос на 53%;;;
2126992;Скончался летчик-космонавт СССР Владимир Шаталов;;;
2126991;В МВД объяснили исключение Тихановской из базы розыска в России;;;
2126990;Автомобиль сбил лося в Тверской области;;;
2126989;Жириновский: отношения РФ и США могут восстановиться после саммита;;;
2126988;Дава защитил, Собчак поглумилась, Губерниев извинился: как звезды отреагировали на обиду Бузовой;;;
2126987;NBC дословно перевела использованную Путиным цитату про лигу сексуальных реформ;;;
2126986;Умер дважды герой Советского Союза космонавт Шаталов;;;
2126985;Глава Ryanair оценил действия пилота севшего в Минске самолета;;;
2126984;В России за сутки заразились коронавирусом более 14 тысяч человек;;;
2126983;Джолион терзаний: подойдет ли кроссовер из Китая новичкам;;;
2126982;Спрос на элитное жилье в Лондоне среди богатых россиян вырос на 50%;;;
2126981;Источник рассказал о продолжительности переговоров Путина и Байдена;;;
2126980;Глава МИД Украины понадеялся на получение страной ПДЧ в НАТО в 2022 году;;;
2126979;Набиуллина: «росту наши решения не помеха»;;;
2126978;Глава «Нафтогаза» указал на способы остановить запуск СП-2;;;
2126977;ЦБ пообещал продолжить «закручивать гайки» на финансовом рынке;;;
2126976;Умер летчик-космонавт Шаталов;;;
2126975;В пресс-центре МИЦ «Известия» обсудят происхождение COVID-19;;;
2126974;Более 80 пар двойняшек родились с начала года в Саратовской области;;;
2126973;Госдума отменила обязательный техосмотр автомобилей для получения ОСАГО;;;
2126972;Мужчина погиб в утонувшем автомобиле в Оренбургской области;;;
2126971;В Подмосковье ввели запрет на массовые мероприятия до 15 июля;;;
2126970;Вильфанд рассказал, когда москвичи смогут открыть купальный сезон;;;
2126969;На Украине назвали два варианта урегулирования конфликта в Донбассе;;;
2126968;МВД России исключило Тихановскую из базы разыскиваемых лиц;;;
2126967;Открыта регистрация на шестой фестиваль-карнавал «Фонтанка-SUP». Будь на одной волне с городом;;;
2126966;Набиуллина: Экономика России вернулась к докризисному уровню;;;
2126965;Исследование: Вегетарианцы и любители рыбы переносят COVID-19 легче, чем мясоеды;;;
2126964;Зацепились за сережку. На юге Петербурга задержали мужчину, который поднял руку на подростка;;;
2126963;Двое туристов из России пострадали в результате стрельбы в кафе в Абхазии;;;
2126962;Для миллиона мигрантов настал «час икс»;;;
2126961;Рябинский не исключил, что Поветкин будет проводить выставочные бои;;;
2126960;Экологи подали иск против Норвегии в Европейский суд по правам человека;;;
2126959;Кулеба заявил, что Украина хотела бы получить План действий по членству в НАТО в 2022 году;;;
2126958;Источник: бойца ММА Вагабова подозревают в избиении человека в Дагестане;;;
2126957;Кабмин продлит до 2030 года господдержку программ конкурентоспособности на предприятиях;;;
2126956;"Мишустин осмотрел в Пятигорске мультимедийный парк проекта ""Россия - моя история""";;;
2126955;Суд в Приморье смягчил приговор за взятку экс-замначальника дальневосточной таможни;;;
2126954;В Таиланде начались испытания на добровольцах собственной вакцины против коронавируса;;;
2126953;Умер космонавт Владимир Шаталов;;;
2126952;Кристина Соболь будет единственной российской штангисткой на Олимпиаде в Токио;;;
2126951;"Главархитектор Москвы: комплекс на месте ""Соловья"" отразит смену архитектурной стилистики";;;
2126950;В Ryanair заявили, что доклад ICAO по инциденту с самолетом представят в ближайшие недели;;;
2126949;Слуцкий объяснил отсутствие Промеса в заявке сборной Нидерландов на первый матч Евро;;;
2126948;В Челябинской области возбудили дело после взрыва бытового газа в квартире;;;
2126947;"Главный архитектор Москвы: Южный порт в Москве станет противовесом ""Большому сити""";;;
2126946;СМИ: на Лампедузе за сутки высадились около 700 мигрантов;;;
2126945;Лавров: на период председательства РФ в Арктическом совете запланировано 80 мероприятий;;;
2126944;Самолет из Новокузнецка экстренно сел в Казани;;;
2126943;ЦСКА заключил контракт с хоккеистом Валльмарком;;;
2126942;Мишустин призвал молодежь изучать историю;;;
2126941;"Более 223 тыс. изданий передадут в дар москвичам на акции ""Списанные книги""";;;
2126940;Госдума приняла к сведению отчет ЦБ за 2020 год;;;
2126939;В ЦБ заявили, что сумму страхования вкладов среднего бизнеса нужно пересмотреть;;;
2126938;Консервативная оппозиция в парламенте Эстонии внесла заявление о вотуме недоверия премьеру;;;
2126937;Лавров: Россия готова разрабатывать новые форматы межрегионального диалога с США;;;
2126936;Комитет Госдумы одобрил повышение возраста приобретения оружия до 21 года;;;
2126935;Юрий Жирков пропускает тренировку сборной России перед матчем с финнами на Евро;;;
2126934;В Подмосковье ввели запрет на проведение массовых мероприятий до 15 июля;;;
2126933;Госдума приняла закон, отменяющий обязательность техосмотра для оформления полиса ОСАГО;;;
2126932;Тихановскую исключили из базы международного розыска по инициативе Белоруссии;;;
2126931;Мэрия Екатеринбурга вмешалась в конфликт из-за строительства глэмпинга в Мичуринском;;;
2126930;В Ростуризме заявили о максимальной загрузке Черноморского побережья;;;
2126929;В Челябинской области мужчина покончил с собой на детской площадке;;;
2126928;В Кургане пройдет фестиваль музыки. На него зовут все желающих из других регионов;;;
2126927;Глава Свердловского ГУ МВД посетил уральских полицейских, служащих на Кавказе;;;
2126926;На Тюменскую область идут грозы и шторм;;;
2126925;Бывший премьер-министр Грузии посетит Брюссель;;;
2126924;Мэр Ярославля повышает квалификацию в Арабских Эмиратах;;;
2126923;Министр объединения Южной Кореи отложил свой визит в США;;;
2126922;В Госдуме настаивают на ответственности за последствия вакцинации;;;
2126921;"Зеленский: &#171;Укрзализныця&#187; — банкрот";;;
2126920;Байден – Эрдоган: прорыва нет, и все при своих интересах;;;
2126919;В Петербурге назначат день выборов Заксобрания нового созыва;;;
2126918;Мэр Ярославля рассказал, зачем отправился в Эмираты;;;
2126917;Австрия налаживает связи с индонезийской провинцией на Яве;;;
2126916;Госдума отвязала ОСАГО от диагностической карты;;;
2126915;Лавров: санкции не остановили сотрудничество регионов РФ с Европой;;;
2126914;Госдума отменила обязательный техосмотр автомобилей;;;
2126913;Зеленский заявил, что вопрос о роспуске Рады не актуален;;;
2126912;В Тюмени пожар возник вдоль неподалеку от микрорайонов;;;
2126911;Москвичка во время ссоры с соседкой вырвала унитаз;;;
2126910;Скончался космонавт Владимир Шаталов;;;
2126909;Зарезавшего дочь и ранившего ножом жену арестовали в Омской области;;;
2126908;"В МИД ФРГ не исключают новых санкций США против ""Северного потока – 2""";;;
2126907;Самолет экстренно сел в Казани из-за самочувствия пассажира;;;
2126906;Мужчина, отрубивший пальцы 5-летней племяннице, пойдет под суд;;;
2126905;В Госдуме одобрили повышение возраста для приобретения оружия;;;
2126904;Главу управления потребительского рынка в Щелково объявили в розыск;;;
2126903;Минобрнауки рекомендует всем вузам Москвы перейти на удаленку;;;
2126902;Нефтяная корзина ОПЕК подорожала еще сильнее;;;
2126901;Режиссер Адасинский объявил о прекращении сотрудничества с МХАТом после спектакля с Бузовой;;;
2126900;На Украине назвали два пути урегулирования конфликта в Донбассе;;;
2126899;Выборы в Законодательное собрание Петербурга намечены на 19 сентября;;;
2126898;Санкт-Петербург. Круглый стол «В тесноте и большой обиде: почему в Петербурге не хватает школ»;;;
2126897;«Будем закручивать гайки»: Набиуллина высказалась о борьбе с выманиванием денег у россиян;;;
2126896;Центробанк пригрозил «закручиванием гаек»;;;
2126895;Россиянам отсоветовали приобретать продаваемые по доверенности квартиры;;;
2126894;В Госдуме оценили требование Киева обменять Крым на газопровод;;;
2126893;Арестован заглядывавший под юбки злоумышленник;;;
2126892;В России оценили идею Украины обложить Крым налогами;;;
2126891;Российского бойца ММА объявили в розыск по подозрению в убийстве;;;
2126890;Названа предполагаемая длительность переговоров Путина и Байдена;;;
2126889;Двух туристов из России обстреляли на отдыхе в Абхазии;;;
2126888;В Челябинске по подозрению в убийстве задержали силовика;;;
2126887;Как у вас с мужем в постели ?;;;
2126886;Россиянам могут компенсировать рост цен на продукты – подробности;;;
2126885;Муж постоянно страдает;;;
2126884;Отличники - бедняки и миллионеры троешники;;;
2126883;Мужчина с шизофренией;;;
2126882;Как уговорить жену на ребёнка;;;
2126881;Почему мужчины разбрызгивают;;;
2126880;Может ли новая вещь приносить неудачи?;;;
2126879;Лоб- показатель гениальности?;;;
2126878;Выделения;;;
2126877;Справедливо-ли?;;;
2126876;Дискомфорт в кишечнике;;;
2126875;Миф, что у ровесников общие интересы;;;
2126874;зачем нужен разведенец с прицепом?;;;
2126873;Короткометражки с Хаматовой, Шмыковой и Вдовиченковым представят на Фестивале уличного кино;;;
2126872;Она плакала за всех нас: почему не надо ругать Бузову;;;
2126871;Челябинский губернатор Текслер предложил давать выходной привившимся от COVID;;;
2126870;В Подмосковье усилили контроль за ношением масок;;;
2126869;В Ростехе заявили, что РФ задает тенденции по производству гранатометов и боеприпасов;;;
2126868;Память DDR5 быстро завоюет рынок — аналитики прогнозируют её долю более 50 % уже в 2023 году;;;
2126867;Razer скоро выпустит защитную маску с RGB-подсветкой и усилителем голоса;;;
2126866;Вышел русский трейлер канадского ремейка российского фильма ужасов;;;
2126865;"МИД Германии не исключает новых санкций США против ""Северного потока-2""";;;
2126864;"В Госдуме оценили предложение Киева ""обменять"" Крым на запуск ""Северного потока-2""";;;
2126863;Набиуллина оценила эффект от повышения ключевой ставки для ипотеки;;;
2126862;В Челябинской области фура опрокинулась после столкновения с легковушкой;;;
2126861;Лавров: Несмотря на санкции, регионы продолжают сотрудничество с Европой;;;
2126860;Жители Ставрополья смогут бесплатно проверить антитела к COVID-19;;;
2126859;Министр спорта Матыцин: В РФ создана эффективная система борьбы с допингом;;;
2126858;В Москве и Подмосковье нашли подпольное производство сливочного масла;;;
2126857;В Москве умер заслуженный артист России Петр Деметр;;;
2126856;В Россию пришел необычный кнопочный телефон Nokia дешевле 3000 рублей;;;
2126855;Мишустин: Самый надежный способ защитить себя от COVID-19 - сделать прививку;;;
2126854;"Елена Санаева сыграла в Воронеже ""домашний"" спектакль о войне";;;
2126853;Госдума отменила обязательный техосмотр автомобилей;;;
2126852;В Новосибирске задержали второго фигуранта дела о пожаре на АЗС;;;
2126851;Нигерия может занять третью строку по численности населения — ООН;;;
2126850;Гандболистки сборной России начали подготовку к играм на Олимпиаде в Токио;;;
2126849;Дисквалифицированная за допинг легкоатлетка из США заявила, что не виновна;;;
2126848;В Тюменской области за последние сутки выявлено 60 новых случаев COVID-19;;;
2126847;В России за сутки выявлено 14 185 случаев коронавируса;;;
2126846;В России выросли цены на автомобили Mitsubishi Pajero Sport;;;
2126845;В Сребренице геноцида не было — глава Независимой международной комиссии;;;
2126844;Туристку из России ранили в перестрелке на абхазском курорте;;;
2126843;Костромских мальков стерляди выпустили в Ивановской области;;;
2126842;МВД объяснило, почему Тихановской больше нет в базе разыскиваемых лиц;;;
2126841;В Израиле разрешили не носить маски во всех помещениях, кроме школ;;;
2126840;Преобладание русскоязычных сериалов на ТВ Украины — катастрофа — омбудсмен;;;
2126839;Умер Владимир Шаталов, впервые осуществивший стыковку кораблей в космосе;;;
2126838;У Верховной рады собрались верующие с требованием прекратить гонения на УПЦ;;;
2126837;Рогозин назвал космическую деятельность высшей международной этикой;;;
2126836;Организациям Казахстане пояснили правила работы с COVID-неблагонадежными;;;
2126835;Крупнейший киберспортивный центр построят в лучшем колледже Канады;;;
2126834;Актриса из «Исчезнувшей» умерла в больнице после ДТП со скутером;;;
2126833;В Китае опровергли информацию о радиоактивном выбросе на АЭС «Тайшань»;;;
2126832;В Латвии возобновляются тренировки и развлекательные мероприятия;;;
2126831;Renault создаст крупнейший в ЕС завод по выпуску электромобилей;;;
2126830;СМИ: вместо ракет юг Израиля атакуют «поджигатели» ХАМАС;;;
2126829;В Сирии схвачен главарь исламистов, финансировавший боевиков в России;;;
2126828;Кочарян в случае победы на выборах предложит Карапетяну вернуться в Армению;;;
2126827;Глава МИД Германии допустил новые санкции против «Северного потока — 2»;;;
2126826;Вандалы в Хорватии осквернили православную церковь;;;
2126825;«Еще в церковь ходят». Лидер Мексики обрушился с критикой на средний класс;;;
2126824;Не стал мириться: 43-летний внук королевы Елизаветы II развелся с супругой;;;
2126823;Защита акциониста Крисевича обжалует его отправку в СИЗО;;;
2126822;Местный житель открыл огонь по россиянам в Абхазии;;;
2126821;Инженера горевшей новосибирской АЗС задержали;;;
2126820;Строительство школы в Орехово-Зуево завершат в августе;;;
2126819;Саммит НАТО в 2023 году пройдет в Литве;;;
2126818;Туристка из России пострадала в результате стрельбы в абхазском городе Пицунда;;;
2126817;Razer выпустила зарядку для смартфонов и ноутбуков за 13 000 рублей;;;
2126816;Слух: Xiaomi Mi Mix Fold 2 выйдет этой осенью. Спецификации уже известны;;;
2126815;"""Прокололась по полной программе"": Физиономист назвала причины истерики Бузовой после вопроса Губерниева о коньяке";;;
2126814;"Депутат ГД назвал ""полным абсурдом"" предложение Киева ""обменять"" ""Северный поток – 2"" на Крым";;;
2126813;В Новосибирске задержали инженера взлетевшей на воздух автозаправки;;;
2126812;В Уфе нашли лихих электросамокатчиков, на скорости сбивших 84-летнего пенсионера;;;
2126811;Семенович заявила, что хочет ставить наглых мужчин на место;;;
2126810;Глава Чечни Кадыров сравнил Хабиба и бойца UFC Чамаева;;;
2126809;Двое туристов из РФ пострадали после перестрелки в Пицунде;;;
2126808;Умер космонавт Владимир Шаталов;;;
2126807;В России зафиксировали 14 185 случаев заражения коронавирусом за сутки;;;
2126806;В АТОР оценили ситуацию с перегрузкой черноморских курортов России;;;
2126805;Госдума отменила обязательный техосмотр автомобилей для получения полиса ОСАГО;;;
2126804;«Чушь несусветная»: Германия об «обмене» Крыма на Северный поток-2;;;
2126803;Зинченко обратился к болельщикам после поражения Украины от Нидерландов на Евро-2020;;;
2126802;Танцы у Медного всадника и распитие алкоголя в метро: как фанаты Польши и Словакии «зажигали» в Петербурге;;;
2126801;В Госдуме выразили уверенность в завершении строительства «Северного потока — 2»;;;
2126800;Слуцкий: сильнее всех на старте Евро меня впечатлила Италия;;;
2126799;Умер космонавт Владимир Шаталов;;;
2126798;В Москве за сутки выявили 6805 случаев коронавируса;;;
2126797;Депутат Госдумы назвал «пылью в глаза» идею Киева обложить жителей Крыма налогами;;;
2126796;Четвёртый день Евро-2020: матч Польша — Словакия, Илья Казаков о возможностях российской сборной;;;
2126795;Жирков пропускает тренировку сборной России перед матчем с Финляндией;;;
2126794;В Совфеде рассказали о мерах по привлечению иностранных студентов в вузы;;;
2126793;«Губерниев, обожаю!»: Собчак отреагировала на эфир с Бузовой;;;
2126792;Десятилетний школьник из Югры отжался 5713 раз и побил мировой рекорд;;;
2126791;Житель Массачусетса выиграл свой второй миллион;;;
2126790;МВД России исключило Тихановскую из базы межгосударственного розыска;;;
2126789;Кабмин утвердил правила работы информационной системы ОМС;;;
2126788;"Хабенский оценил идею продолжения ""Дозоров""";;;
2126787;"Скончался актер ""Ромэна"" Петр Деметр";;;
2126786;"В Берлине назвали абсурдом и чушью очередное условие Киева по ""СП-2""";;;
2126785;В администрации Крыма рассказали о возможном локдауне из-за COVID-19;;;
2126784;Кочарян выступил за наращивание военного присутствия России;;;
2126783;Умер космонавт Владимир Шаталов;;;
2126782;«Из огромной параллельной вселенной Бузовой миллионы зрителей пришли на эфир к Губерниеву про этот их футбол». Геркус — о скандале на ТВ;;;
2126781;"В Крыму ""не удивились"" намерению Украины обложить крымчан налогами";;;
2126780;Американская легкоатлетка дисквалифицирована за допинг;;;
2126779;В России за сутки выявлено более 14 тысяч случаев коронавируса;;;
2126778;Россия — Финляндия, Евро-2020: где смотреть трансляцию матча, когда начало;;;
2126777;Кадыров считает, что Чимаев сильнее Хабиба на данный момент;;;
2126776;Стал известен главный арбитр матча Дания — Бельгия;;;
2126775;Группа смерти закроет круг. Чего ждать в пятый день Евро-2020;;;
2126774;«Вегас» обыграл «Монреаль» в первом полуфинальном матче Кубка Стэнли;;;
2126773;Эриксен впервые обратился к болельщикам после остановки сердца на Евро;;;
2126772;В России за сутки выявили 14 185 новых случаев коронавируса;;;
2126771;Регионы России ввели дополнительные ограничения из-за COVID-19;;;
2126770;Пляж в Томске откроют после разрешения Роспотребнадзора;;;
2126769;Эксперт объяснил необходимость штрафов за шипованные шины летом;;;
2126768;Швейцария ввела ограничения в воздушном пространстве из-за саммита РФ и США;;;
2126767;МВД России исключило Тихановскую из базы межгосударственного розыска;;;
2126766;Двое российских туристов ранены в ходе стрельбы в ресторане в Абхазии;;;
2126765;В Новосибирске задержали инженера после пожара на автозаправке;;;
